unixtime,datetime,temperature,humidity
1485945001.59,"2017/02/01 19:30:01",22.077363,43.384451
1485945301.45,"2017/02/01 19:35:01",22.077363,43.195239
1485945601.22,"2017/02/01 19:40:01",22.077363,42.322423
1485945901.93,"2017/02/01 19:45:01",22.067292,43.286793
1485946202.17,"2017/02/01 19:50:02",22.067292,43.768978
1485946502.05,"2017/02/01 19:55:02",22.037079,43.964294
1485946801.43,"2017/02/01 20:00:01",22.057221,44.446479
1485947102.18,"2017/02/01 20:05:02",22.057221,44.348821
1485947401.35,"2017/02/01 20:10:01",22.057221,43.286793
1485947701.9,"2017/02/01 20:15:01",22.057221,43.286793
1485948001.79,"2017/02/01 20:20:01",22.057221,43.579767
1485948301.25,"2017/02/01 20:25:01",23.316091,54.456397
1485948601.5,"2017/02/01 20:30:01",24.101625,56.37293
1485948901.27,"2017/02/01 20:35:01",24.303044,54.44419
1485949201.59,"2017/02/01 20:40:01",24.333257,54.535744
1485949501.74,"2017/02/01 20:45:01",24.393683,54.053559
1485949801.53,"2017/02/01 20:50:01",24.47425,54.273289
1485950101.3,"2017/02/01 20:55:01",24.534676,54.273289
1485950402.16,"2017/02/01 21:00:02",24.605173,54.66392
1485950701.99,"2017/02/01 21:05:01",24.907301,55.756466
1485951001.36,"2017/02/01 21:10:01",25.008011,54.88365
1485951302.19,"2017/02/01 21:15:02",24.907301,54.88365
1485951601.85,"2017/02/01 21:20:01",24.877089,55.365835
1485951901.57,"2017/02/01 21:25:01",24.846876,53.626307
1485952201.76,"2017/02/01 21:30:01",24.796521,53.308919
1485952501.57,"2017/02/01 21:35:01",25.068437,60.108339
1485952801.8,"2017/02/01 21:40:01",25.20943,60.523384
1485953102.0,"2017/02/01 21:45:01",25.360494,62.073701
1485953401.87,"2017/02/01 21:50:01",25.783474,56.391241
1485953702.08,"2017/02/01 21:55:02",25.602197,53.968109
1485954001.88,"2017/02/01 22:00:01",25.471275,52.100404
1485954301.62,"2017/02/01 22:05:01",25.350423,51.715877
1485954601.52,"2017/02/01 22:10:01",25.229572,51.038376
1485954901.4,"2017/02/01 22:15:01",25.108721,49.652857
1485955201.32,"2017/02/01 22:20:01",25.008011,49.170672
1485955501.49,"2017/02/01 22:25:01",24.947585,49.073014
1485955801.65,"2017/02/01 22:30:01",24.776379,48.468757
1485956101.51,"2017/02/01 22:35:01",24.766308,48.181888
1485956401.47,"2017/02/01 22:40:01",24.635386,46.631571
1485956701.96,"2017/02/01 22:45:01",24.846876,48.688487
1485957002.08,"2017/02/01 22:50:02",24.635386,45.178912
1485957301.84,"2017/02/01 22:55:01",24.534676,44.794385
1485957601.52,"2017/02/01 23:00:01",24.756237,43.14641
1485957901.63,"2017/02/01 23:05:01",24.68574,41.211566
1485958201.45,"2017/02/01 23:10:01",24.47425,40.149538
1485958502.15,"2017/02/01 23:15:02",24.504463,41.602197
1485958801.46,"2017/02/01 23:20:01",24.57496,41.022354
1485959101.27,"2017/02/01 23:25:01",24.726024,42.46891
1485959402.11,"2017/02/01 23:30:02",24.655528,40.534066
1485959701.95,"2017/02/01 23:35:01",24.615244,41.986725
1485960002.12,"2017/02/01 23:40:02",24.423896,42.255283
1485960301.78,"2017/02/01 23:45:01",24.131838,40.320439
1485960602.22,"2017/02/01 23:50:02",23.769284,39.337758
1485960902.11,"2017/02/01 23:55:02",23.547723,39.026474
1485961201.39,"2017/02/02 00:00:01",23.396658,39.22179
1485961501.48,"2017/02/02 00:05:01",23.245594,39.392691
1485961802.23,"2017/02/02 00:10:02",23.215381,38.812848
1485962101.46,"2017/02/02 00:15:01",23.124743,39.105821
1485962401.42,"2017/02/02 00:20:01",23.054246,39.008164
1485962702.19,"2017/02/02 00:25:02",23.175097,40.839246
1485963002.1,"2017/02/02 00:30:02",23.275807,40.839246
1485963301.78,"2017/02/02 00:35:01",23.285878,39.685664
1485963601.73,"2017/02/02 00:40:01",23.316091,39.588006
1485963901.53,"2017/02/02 00:45:01",23.316091,37.653162
1485964201.47,"2017/02/02 00:50:01",23.356374,36.609445
1485964501.29,"2017/02/02 00:55:01",23.255665,35.82208
1485964801.5,"2017/02/02 01:00:01",23.316091,37.079423
1485965101.76,"2017/02/02 01:05:01",23.285878,35.919738
1485965401.28,"2017/02/02 01:10:01",23.285878,35.724422
1485965702.11,"2017/02/02 01:15:02",23.215381,34.180209
1485966002.24,"2017/02/02 01:20:02",23.064317,32.922866
1485966301.42,"2017/02/02 01:25:01",23.245594,34.662394
1485966601.28,"2017/02/02 01:30:01",23.185168,33.215839
1485966902.15,"2017/02/02 01:35:02",23.003891,31.860838
1485967202.01,"2017/02/02 01:40:02",22.78233,30.591287
1485967502.03,"2017/02/02 01:45:02",22.661479,31.17113
1485967801.89,"2017/02/02 01:50:01",22.590982,30.493629
1485968101.73,"2017/02/02 01:55:01",22.510414,30.286107
1485968401.39,"2017/02/02 02:00:01",22.449989,30.286107
1485968702.23,"2017/02/02 02:05:02",22.480201,30.481422
1485969002.08,"2017/02/02 02:10:02",22.590982,31.17113
1485969301.44,"2017/02/02 02:15:01",23.034104,33.502708
1485969601.87,"2017/02/02 02:20:01",23.30602,31.860838
1485969901.39,"2017/02/02 02:25:01",23.20531,30.029755
1485970201.42,"2017/02/02 02:30:01",23.215381,30.896468
1485970501.33,"2017/02/02 02:35:01",23.366445,30.914778
1485970802.2,"2017/02/02 02:40:02",23.255665,29.352255
1485971102.26,"2017/02/02 02:45:02",23.336233,29.449912
1485971402.1,"2017/02/02 02:50:02",23.386587,28.107118
1485971701.83,"2017/02/02 02:55:01",23.245594,27.710384
1485972001.37,"2017/02/02 03:00:01",22.903182,26.538491
1485972301.27,"2017/02/02 03:05:01",22.701762,26.056306
1485972602.1,"2017/02/02 03:10:02",22.802472,26.923018
1485972901.39,"2017/02/02 03:15:01",22.943465,26.923018
1485973202.04,"2017/02/02 03:20:02",22.99382,27.032883
1485973501.97,"2017/02/02 03:25:01",22.872969,25.86099
1485973802.21,"2017/02/02 03:30:02",22.78233,25.574121
1485974102.13,"2017/02/02 03:35:02",22.752117,26.251621
1485974402.12,"2017/02/02 03:40:02",22.651408,25.574121
1485974701.99,"2017/02/02 03:45:01",22.57084,25.378805
1485975001.26,"2017/02/02 03:50:01",22.530556,25.26894
1485975301.88,"2017/02/02 03:55:01",22.480201,25.079728
1485975602.17,"2017/02/02 04:00:02",22.449989,25.177386
1485975901.97,"2017/02/02 04:05:01",22.480201,25.561913
1485976201.82,"2017/02/02 04:10:01",22.439918,25.177386
1485976501.33,"2017/02/02 04:15:01",22.651408,25.958648
1485976801.82,"2017/02/02 04:20:01",22.691691,25.476463
1485977102.15,"2017/02/02 04:25:02",22.78233,25.574121
1485977402.01,"2017/02/02 04:30:02",22.731975,25.958648
1485977701.58,"2017/02/02 04:35:01",22.721904,24.994278
1485978001.54,"2017/02/02 04:40:01",22.752117,24.994278
1485978301.4,"2017/02/02 04:45:01",22.590982,24.316777
1485978602.04,"2017/02/02 04:50:02",22.500343,24.597543
1485978901.3,"2017/02/02 04:55:01",22.590982,25.281147
1485979201.33,"2017/02/02 05:00:01",22.701762,24.89662
1485979502.14,"2017/02/02 05:05:02",22.651408,24.89662
1485979802.17,"2017/02/02 05:10:02",22.530556,24.597543
1485980101.4,"2017/02/02 05:15:01",22.449989,23.920043
1485980401.73,"2017/02/02 05:20:01",22.278782,23.3402
1485980701.31,"2017/02/02 05:25:01",22.198215,23.242542
1485981001.52,"2017/02/02 05:30:01",22.107576,23.523308
1485981302.19,"2017/02/02 05:35:02",22.097505,23.810178
1485981601.73,"2017/02/02 05:40:01",22.298924,25.177386
1485981901.97,"2017/02/02 05:45:01",22.349279,23.920043
1485982201.82,"2017/02/02 05:50:01",22.198215,22.955673
1485982501.8,"2017/02/02 05:55:01",22.127718,23.138781
1485982801.6,"2017/02/02 06:00:01",22.067292,23.138781
1485983101.55,"2017/02/02 06:05:01",22.037079,23.138781
1485983401.7,"2017/02/02 06:10:01",22.057221,23.523308
1485983701.67,"2017/02/02 06:15:01",22.016938,23.42565
1485984001.98,"2017/02/02 06:20:01",21.976654,23.138781
1485984301.8,"2017/02/02 06:25:01",21.946441,23.236439
1485984602.02,"2017/02/02 06:30:02",21.996796,22.943465
1485984901.85,"2017/02/02 06:35:01",21.926299,22.943465
1485985202.07,"2017/02/02 06:40:02",21.946441,22.943465
1485985501.76,"2017/02/02 06:45:01",21.886015,22.943465
1485985801.7,"2017/02/02 06:50:01",22.439918,23.05333
1485986102.24,"2017/02/02 06:55:02",22.449989,25.079728
1485986401.6,"2017/02/02 07:00:01",22.681621,24.512093
1485986701.44,"2017/02/02 07:05:01",22.731975,23.547723
1485987002.12,"2017/02/02 07:10:02",22.802472,23.736934
1485987302.16,"2017/02/02 07:15:02",19.881895,18.847944
1485987601.43,"2017/02/02 07:20:01",19.710689,20.856031
1485987902.23,"2017/02/02 07:25:02",19.791257,20.965896
1485988201.97,"2017/02/02 07:30:01",19.912108,21.155108
1485988501.84,"2017/02/02 07:35:01",20.032959,21.441978
1485988801.59,"2017/02/02 07:40:01",20.163882,21.539635
1485989101.43,"2017/02/02 07:45:01",20.24445,21.6495
1485989401.71,"2017/02/02 07:50:01",20.264591,21.356527
1485989701.69,"2017/02/02 07:55:01",20.294804,21.93637
1485990001.5,"2017/02/02 08:00:01",20.264591,22.034028
1485990301.27,"2017/02/02 08:05:01",20.24445,21.838712
1485990602.07,"2017/02/02 08:10:02",20.25452,21.551843
1485990901.82,"2017/02/02 08:15:01",20.325017,21.93637
1485991201.75,"2017/02/02 08:20:01",20.405585,23.474479
1485991501.63,"2017/02/02 08:25:01",20.405585,23.089952
1485991801.44,"2017/02/02 08:30:01",20.375372,24.054322
1485992102.24,"2017/02/02 08:35:02",20.405585,24.536507
1485992401.7,"2017/02/02 08:40:01",20.435798,24.921035
1485992701.43,"2017/02/02 08:45:01",20.415656,25.305562
1485993001.73,"2017/02/02 08:50:01",20.445869,25.592432
1485993301.39,"2017/02/02 08:55:01",20.496223,26.361486
1485993602.23,"2017/02/02 09:00:02",20.596933,26.843671
1485993901.26,"2017/02/02 09:05:01",20.687572,27.338064
1485994202.1,"2017/02/02 09:10:02",20.798352,27.820249
1485994502.05,"2017/02/02 09:15:02",20.899062,28.107118
1485994801.42,"2017/02/02 09:20:01",21.019913,28.607614
1485995101.91,"2017/02/02 09:25:01",21.09041,28.509957
1485995401.79,"2017/02/02 09:30:01",21.181048,28.699168
1485995701.53,"2017/02/02 09:35:01",21.322042,28.699168
1485996001.45,"2017/02/02 09:40:01",21.402609,28.424506
1485996302.21,"2017/02/02 09:45:02",21.503319,28.522164
1485996602.01,"2017/02/02 09:50:02",21.553674,28.522164
1485996901.91,"2017/02/02 09:55:01",21.604028,27.850767
1485997201.67,"2017/02/02 10:00:01",21.644312,27.850767
1485997501.52,"2017/02/02 10:05:01",21.795377,28.235294
1485997801.8,"2017/02/02 10:10:01",21.916228,27.960632
1485998102.09,"2017/02/02 10:15:02",22.016938,27.960632
1485998401.85,"2017/02/02 10:20:01",22.107576,27.960632
1485998701.66,"2017/02/02 10:25:01",22.218357,27.875181
1485999001.44,"2017/02/02 10:30:01",22.25864,27.777523
1485999301.26,"2017/02/02 10:35:01",22.379492,27.972839
1485999602.01,"2017/02/02 10:40:02",22.389563,27.777523
1485999901.27,"2017/02/02 10:45:01",22.480201,28.455024
1486000202.02,"2017/02/02 10:50:02",22.540627,28.552682
1486000501.76,"2017/02/02 10:55:01",22.590982,29.144732
1486000801.54,"2017/02/02 11:00:01",22.631266,29.340047
1486001101.3,"2017/02/02 11:05:01",22.701762,29.913787
1486001401.55,"2017/02/02 11:10:01",22.78233,30.109102
1486001701.31,"2017/02/02 11:15:01",22.802472,30.395972
1486002001.7,"2017/02/02 11:20:01",22.852827,30.493629
1486002301.94,"2017/02/02 11:25:01",22.872969,30.786603
1486002601.73,"2017/02/02 11:30:01",22.913252,30.786603
1486002901.53,"2017/02/02 11:35:01",23.034104,30.994125
1486003201.74,"2017/02/02 11:40:01",23.084459,30.994125
1486003502.04,"2017/02/02 11:45:02",23.124743,30.896468
1486003801.73,"2017/02/02 11:50:01",23.134813,30.701152
1486004101.99,"2017/02/02 11:55:01",23.034104,30.121309
1486004401.34,"2017/02/02 12:00:01",22.983749,29.449912
1486004702.12,"2017/02/02 12:05:02",23.024033,29.352255
1486005001.93,"2017/02/02 12:10:01",23.054246,28.967727
1486005301.83,"2017/02/02 12:15:01",23.064317,28.674754
1486005601.69,"2017/02/02 12:20:01",23.084459,28.479438
1486005901.58,"2017/02/02 12:25:01",23.054246,27.905699
1486006201.94,"2017/02/02 12:30:01",23.245594,28.094911
1486006501.74,"2017/02/02 12:35:01",23.366445,28.204776
1486006801.58,"2017/02/02 12:40:01",23.426871,28.107118
1486007101.3,"2017/02/02 12:45:01",23.547723,28.107118
1486007401.63,"2017/02/02 12:50:01",23.688716,27.820249
1486007701.48,"2017/02/02 12:55:01",23.799496,27.545586
1486008001.33,"2017/02/02 13:00:01",23.880064,27.350271
1486008302.17,"2017/02/02 13:05:02",23.980774,27.063401
1486008602.18,"2017/02/02 13:10:02",23.950561,26.868086
1486008901.94,"2017/02/02 13:15:01",23.910277,26.385901
1486009201.94,"2017/02/02 13:20:01",23.869993,25.99527
1486009502.02,"2017/02/02 13:25:02",23.83978,25.7084
1486009801.28,"2017/02/02 13:30:01",23.809567,25.323873
1486010102.12,"2017/02/02 13:35:02",23.829709,25.0309
1486010401.87,"2017/02/02 13:40:01",23.829709,24.646372
1486010701.33,"2017/02/02 13:45:01",23.829709,24.353399
1486011001.38,"2017/02/02 13:50:01",23.829709,24.066529
1486011301.36,"2017/02/02 13:55:01",23.83978,23.675898
1486011601.58,"2017/02/02 14:00:01",23.880064,23.389029
1486011901.38,"2017/02/02 14:05:01",23.910277,22.998398
1486012202.14,"2017/02/02 14:10:02",23.950561,22.61387
1486012501.94,"2017/02/02 14:15:01",23.930419,22.229343
1486012801.31,"2017/02/02 14:20:01",23.910277,21.747158
1486013102.09,"2017/02/02 14:25:02",23.930419,21.551843
1486013401.89,"2017/02/02 14:30:01",23.950561,21.258869
1486013701.74,"2017/02/02 14:35:01",23.960632,20.679026
1486014002.0,"2017/02/02 14:40:02",23.950561,20.294499
1486014301.75,"2017/02/02 14:45:01",23.920348,20.099184
1486014601.6,"2017/02/02 14:50:01",23.930419,20.00763
1486014901.4,"2017/02/02 14:55:01",23.930419,19.812314
1486015202.2,"2017/02/02 15:00:02",23.960632,19.519341
1486015501.94,"2017/02/02 15:05:01",23.980774,19.330129
1486015801.31,"2017/02/02 15:10:01",23.980774,19.037156
1486016102.11,"2017/02/02 15:15:02",24.010986,18.939498
1486016402.01,"2017/02/02 15:20:02",24.021057,18.750286
1486016701.83,"2017/02/02 15:25:01",24.021057,18.457313
1486017001.66,"2017/02/02 15:30:01",23.990845,18.359655
1486017301.34,"2017/02/02 15:35:01",23.960632,18.359655
1486017601.58,"2017/02/02 15:40:01",23.930419,18.359655
1486017901.37,"2017/02/02 15:45:01",24.010986,19.134813
1486018201.59,"2017/02/02 15:50:01",24.061341,18.939498
1486018501.55,"2017/02/02 15:55:01",24.081483,18.750286
1486018801.33,"2017/02/02 16:00:01",24.111696,18.951705
1486019102.1,"2017/02/02 16:05:02",24.031128,18.554971
1486019401.33,"2017/02/02 16:10:01",24.010986,18.554971
1486020695.88,"2017/02/02 16:31:35",23.960632,18.847944
1486020904.46,"2017/02/02 16:35:04",23.467155,19.897765
1486021202.05,"2017/02/02 16:40:02",23.20531,19.885557
1486021501.43,"2017/02/02 16:45:01",23.124743,21.240558
1486021802.23,"2017/02/02 16:50:02",23.034104,21.722744
1486022101.99,"2017/02/02 16:55:01",22.943465,23.64538
1486022401.82,"2017/02/02 17:00:01",22.852827,25.958648
1486022701.71,"2017/02/02 17:05:01",22.721904,25.763333
1486023001.46,"2017/02/02 17:10:01",22.590982,26.153964
1486023302.23,"2017/02/02 17:15:02",22.429847,25.659571
1486023602.12,"2017/02/02 17:20:02",22.298924,25.464256
1486023901.94,"2017/02/02 17:25:01",22.228428,27.197681
1486024201.75,"2017/02/02 17:30:01",22.137789,26.514076
1486024501.76,"2017/02/02 17:35:01",22.037079,26.514076
1486024801.54,"2017/02/02 17:40:01",21.916228,26.800946
1486025101.31,"2017/02/02 17:45:01",21.886015,27.862974
1486025402.12,"2017/02/02 17:50:02",21.795377,27.460136
1486025701.84,"2017/02/02 17:55:01",21.72488,27.557794
1486026002.24,"2017/02/02 18:00:02",21.664454,27.850767
1486026301.95,"2017/02/02 18:05:01",21.614099,28.522164
1486026602.13,"2017/02/02 18:10:02",21.543603,28.717479
1486026901.97,"2017/02/02 18:15:01",21.503319,29.388876
1486027201.88,"2017/02/02 18:20:01",21.422751,29.004349
1486027501.69,"2017/02/02 18:25:01",21.372396,29.474327
1486027801.56,"2017/02/02 18:30:01",21.352255,30.145724
1486028101.37,"2017/02/02 18:35:01",21.291829,30.145724
1486028402.07,"2017/02/02 18:40:02",21.221332,30.627909
1486028701.69,"2017/02/02 18:45:01",21.181048,30.530251
1486029001.49,"2017/02/02 18:50:01",21.181048,31.494621
1486029302.21,"2017/02/02 18:55:02",21.221332,33.997101
1486029601.93,"2017/02/02 19:00:01",21.221332,35.248341
1486029901.69,"2017/02/02 19:05:01",21.221332,36.408026
1486030201.3,"2017/02/02 19:10:01",21.251545,38.239109
1486030501.97,"2017/02/02 19:15:01",21.291829,37.946136
1486030801.42,"2017/02/02 19:20:01",21.352255,38.141451
1486031102.22,"2017/02/02 19:25:02",21.322042,37.854582
1486031401.83,"2017/02/02 19:30:01",21.352255,38.330663
1486031701.62,"2017/02/02 19:35:01",21.372396,39.777218
1486032001.89,"2017/02/02 19:40:01",21.372396,39.392691
1486032301.49,"2017/02/02 19:45:01",21.372396,40.161746
1486032601.38,"2017/02/02 19:50:01",21.322042,39.197375
1486032902.05,"2017/02/02 19:55:02",21.3019,39.197375
1486033201.74,"2017/02/02 20:00:01",21.241474,38.428321
1486033502.01,"2017/02/02 20:05:02",21.221332,39.197375
1486033801.97,"2017/02/02 20:10:01",21.241474,38.721294
1486034101.82,"2017/02/02 20:15:01",21.483177,38.928817
1486034401.74,"2017/02/02 20:20:01",23.034104,36.981765
1486034701.27,"2017/02/02 20:25:01",23.406729,36.804761
1486035001.78,"2017/02/02 20:30:01",23.62829,36.902419
1486035301.84,"2017/02/02 20:35:01",23.779355,36.725414
1486035601.33,"2017/02/02 20:40:01",23.960632,37.116045
1486035901.39,"2017/02/02 20:45:01",24.061341,36.920729
1486036201.77,"2017/02/02 20:50:01",24.202335,37.323568
1486036501.84,"2017/02/02 20:55:01",24.323186,37.616541
1486036802.02,"2017/02/02 21:00:02",24.504463,38.117037
1486037101.74,"2017/02/02 21:05:01",24.615244,38.312352
1486037401.55,"2017/02/02 21:10:01",24.695811,37.732509
1486037701.98,"2017/02/02 21:15:01",24.736095,37.634852
1486038001.78,"2017/02/02 21:20:01",24.756237,37.439536
1486038301.78,"2017/02/02 21:25:01",24.776379,37.341878
1486038601.7,"2017/02/02 21:30:01",24.987869,38.428321
1486038901.97,"2017/02/02 21:35:01",25.138933,37.848478
1486039201.8,"2017/02/02 21:40:01",25.138933,36.780346
1486039501.98,"2017/02/02 21:45:01",25.038224,36.298161
1486039801.91,"2017/02/02 21:50:01",24.977798,36.005188
1486040101.8,"2017/02/02 21:55:01",25.008011,36.682689
1486040401.5,"2017/02/02 22:00:01",25.008011,36.005188
1486040701.28,"2017/02/02 22:05:01",24.947585,36.005188
1486041002.06,"2017/02/02 22:10:02",24.907301,35.718318
1486041301.68,"2017/02/02 22:15:01",24.796521,35.211719
1486041601.54,"2017/02/02 22:20:01",24.766308,35.88922
1486041901.8,"2017/02/02 22:25:01",24.836805,36.475166
1486042201.58,"2017/02/02 22:30:01",24.756237,35.309377
1486042502.0,"2017/02/02 22:35:01",24.665599,34.631876
1486042801.33,"2017/02/02 22:40:01",24.615244,34.442664
1486043101.64,"2017/02/02 22:45:01",24.554818,34.924849
1486043401.46,"2017/02/02 22:50:01",24.615244,35.60235
1486043701.86,"2017/02/02 22:55:01",24.615244,35.797665
1486044002.14,"2017/02/02 23:00:02",24.605173,35.700008
1486044301.97,"2017/02/02 23:05:01",24.534676,34.924849
1486044601.78,"2017/02/02 23:10:01",24.423896,34.711223
1486044901.65,"2017/02/02 23:15:01",24.353399,34.619669
1486045201.75,"2017/02/02 23:20:01",24.333257,35.291066
1486045501.55,"2017/02/02 23:25:01",24.26276,34.13138
1486045801.81,"2017/02/02 23:30:01",24.212406,34.808881
1486046101.29,"2017/02/02 23:35:01",24.36347,35.486381
1486046401.91,"2017/02/02 23:40:01",24.393683,33.746853
1486046701.72,"2017/02/02 23:45:01",24.403754,33.746853
1486047002.04,"2017/02/02 23:50:02",24.47425,33.765164
1486047301.94,"2017/02/02 23:55:01",24.433967,33.746853
1486047601.8,"2017/02/03 00:00:01",24.403754,34.424353
1486047902.09,"2017/02/03 00:05:02",24.36347,34.522011
1486048202.17,"2017/02/03 00:10:02",24.282902,33.649195
1486048502.05,"2017/02/03 00:15:02",24.172122,33.264668
1486048801.96,"2017/02/03 00:20:01",24.081483,33.246357
1486049102.21,"2017/02/03 00:25:02",24.05127,33.441672
1486049402.09,"2017/02/03 00:30:02",24.05127,33.728542
1486049701.62,"2017/02/03 00:35:01",24.021057,33.630884
1486050001.95,"2017/02/03 00:40:01",23.950561,33.246357
1486050301.74,"2017/02/03 00:45:01",23.869993,33.051041
1486050602.03,"2017/02/03 00:50:02",23.829709,33.728542
1486050901.52,"2017/02/03 00:55:01",24.081483,37.207599
1486051202.24,"2017/02/03 01:00:02",24.232547,35.779355
1486051502.21,"2017/02/03 01:05:02",24.141909,33.16701
1486051801.92,"2017/02/03 01:10:01",24.111696,33.264668
1486052102.23,"2017/02/03 01:15:02",24.081483,33.246357
1486052401.52,"2017/02/03 01:20:01",24.101625,33.069352
1486052701.28,"2017/02/03 01:25:01",24.021057,32.764172
1486053001.75,"2017/02/03 01:30:01",23.980774,32.959487
1486053301.71,"2017/02/03 01:35:01",23.990845,32.959487
1486053601.61,"2017/02/03 01:40:01",24.05127,32.959487
1486053902.24,"2017/02/03 01:45:02",24.031128,32.86183
1486054201.6,"2017/02/03 01:50:01",23.960632,32.764172
1486054502.21,"2017/02/03 01:55:02",23.880064,32.764172
1486054801.76,"2017/02/03 02:00:01",23.880064,32.86183
1486055101.76,"2017/02/03 02:05:01",23.869993,32.86183
1486055401.78,"2017/02/03 02:10:01",23.779355,32.471199
1486055702.0,"2017/02/03 02:15:01",23.678645,31.586175
1486056001.67,"2017/02/03 02:20:01",23.557794,31.006332
1486056301.62,"2017/02/03 02:25:01",23.457084,30.42649
1486056601.59,"2017/02/03 02:30:01",23.356374,30.041962
1486056901.59,"2017/02/03 02:35:01",23.235523,29.639124
1486057201.98,"2017/02/03 02:40:01",23.215381,29.83444
1486057502.14,"2017/02/03 02:45:02",23.30602,29.639124
1486057801.51,"2017/02/03 02:50:01",23.175097,28.577096
1486058101.49,"2017/02/03 02:55:01",23.124743,28.094911
1486058401.9,"2017/02/03 03:00:01",23.064317,27.710384
1486058701.81,"2017/02/03 03:05:01",23.024033,27.515068
1486059001.83,"2017/02/03 03:10:01",22.983749,27.228199
1486059301.9,"2017/02/03 03:15:01",22.943465,27.118334
1486059602.04,"2017/02/03 03:20:02",22.903182,26.923018
1486059901.28,"2017/02/03 03:25:01",22.842756,26.538491
1486060201.26,"2017/02/03 03:30:01",22.832685,26.343175
1486060502.06,"2017/02/03 03:35:02",22.762188,26.153964
1486060801.34,"2017/02/03 03:40:01",22.752117,26.056306
1486061101.78,"2017/02/03 03:45:01",22.721904,25.958648
1486061401.5,"2017/02/03 03:50:01",22.721904,26.251621
1486061701.99,"2017/02/03 03:55:01",22.701762,26.153964
1486062001.37,"2017/02/03 04:00:01",22.681621,25.958648
1486062301.9,"2017/02/03 04:05:01",22.721904,26.343175
1486062601.36,"2017/02/03 04:10:01",22.731975,26.440833
1486062901.6,"2017/02/03 04:15:01",22.762188,26.440833
1486063201.42,"2017/02/03 04:20:01",22.802472,26.636149
1486063501.37,"2017/02/03 04:25:01",22.88304,26.636149
1486063801.67,"2017/02/03 04:30:01",23.024033,26.935225
1486064102.19,"2017/02/03 04:35:02",23.175097,25.683986
1486064401.92,"2017/02/03 04:40:01",23.003891,24.231327
1486064701.72,"2017/02/03 04:45:01",22.88304,23.736934
1486065001.89,"2017/02/03 04:50:01",22.832685,23.254749
1486065301.8,"2017/02/03 04:55:01",22.691691,22.674907
1486065601.81,"2017/02/03 05:00:01",22.601053,22.485695
1486065902.2,"2017/02/03 05:05:02",22.500343,22.37583
1486066201.94,"2017/02/03 05:10:01",22.439918,22.473487
1486066501.67,"2017/02/03 05:15:01",22.439918,22.955673
1486066801.67,"2017/02/03 05:20:01",22.47013,22.955673
1486067101.91,"2017/02/03 05:25:01",22.480201,22.858015
1486067401.7,"2017/02/03 05:30:01",22.500343,22.668803
1486067702.12,"2017/02/03 05:35:02",22.47013,22.473487
1486068001.88,"2017/02/03 05:40:01",22.47013,22.37583
1486068302.16,"2017/02/03 05:45:02",22.47013,22.668803
1486068602.19,"2017/02/03 05:50:02",22.510414,22.571145
1486068902.15,"2017/02/03 05:55:02",22.530556,22.668803
1486069201.55,"2017/02/03 06:00:01",22.550698,22.473487
1486069501.47,"2017/02/03 06:05:01",22.540627,22.760357
1486069802.19,"2017/02/03 06:10:02",22.651408,22.870222
1486070101.44,"2017/02/03 06:15:01",22.681621,23.352407
1486070401.89,"2017/02/03 06:20:01",22.721904,23.64538
1486070701.73,"2017/02/03 06:25:01",22.691691,23.163195
1486071002.11,"2017/02/03 06:30:02",22.701762,22.674907
1486071301.81,"2017/02/03 06:35:01",22.701762,21.710536
1486071602.0,"2017/02/03 06:40:02",22.651408,21.228351
1486071901.89,"2017/02/03 06:45:01",22.590982,20.941482
1486072201.74,"2017/02/03 06:50:01",22.57084,20.746166
1486072502.07,"2017/02/03 06:55:02",22.57084,20.746166
1486072801.3,"2017/02/03 07:00:01",22.691691,21.039139
1486073101.86,"2017/02/03 07:05:01",22.721904,20.941482
1486073402.11,"2017/02/03 07:10:02",20.596933,18.664836
1486073702.01,"2017/02/03 07:15:02",19.710689,20.953689
1486074001.9,"2017/02/03 07:20:01",19.62005,21.918059
1486074302.24,"2017/02/03 07:25:02",19.630121,22.687114
1486074601.48,"2017/02/03 07:30:01",19.700618,24.029908
1486074902.2,"2017/02/03 07:35:02",19.841611,24.328985
1486075201.9,"2017/02/03 07:40:01",19.992676,24.713512
1486075501.29,"2017/02/03 07:45:01",20.063172,25.006485
1486075802.0,"2017/02/03 07:50:01",20.103456,24.713512
1486076101.72,"2017/02/03 07:55:01",20.103456,24.426642
1486076401.54,"2017/02/03 08:00:01",20.113527,24.426642
1486076701.35,"2017/02/03 08:05:01",20.133669,24.5243
1486077002.18,"2017/02/03 08:10:02",20.133669,24.042115
1486077302.08,"2017/02/03 08:15:02",20.133669,24.042115
1486077601.38,"2017/02/03 08:20:01",20.14374,24.231327
1486077902.09,"2017/02/03 08:25:02",20.184024,24.536507
1486078201.87,"2017/02/03 08:30:01",20.214237,24.341192
1486078501.64,"2017/02/03 08:35:01",20.224308,24.054322
1486078801.89,"2017/02/03 08:40:01",20.24445,23.859007
1486079101.78,"2017/02/03 08:45:01",20.24445,23.859007
1486079401.63,"2017/02/03 08:50:01",20.284733,24.15198
1486079702.02,"2017/02/03 08:55:02",20.325017,24.536507
1486080001.27,"2017/02/03 09:00:01",20.395514,25.018692
1486080302.07,"2017/02/03 09:05:02",20.445869,25.494774
1486080601.31,"2017/02/03 09:10:01",20.506294,26.172274
1486080902.21,"2017/02/03 09:15:02",20.576791,26.172274
